# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.68734e-01  1.05489e-04  7.56703e-05 
  4.69985e-01  7.67689e-05  7.55750e-05 
  4.71236e-01  1.28506e-04  7.54804e-05 
  4.72486e-01  1.68000e-04  7.53865e-05 
  4.73737e-01  1.12822e-04  7.52933e-05 
  4.74987e-01  1.61916e-04  7.52009e-05 
  4.76238e-01  2.21040e-04  7.51092e-05 
  4.77489e-01  2.12996e-04  7.50181e-05 
  4.78739e-01  1.09829e-04  7.49277e-05 
  4.79990e-01  1.17708e-04  7.48379e-05 
  4.81241e-01  8.81765e-05  7.47488e-05 
  4.82491e-01  5.78629e-05  7.46603e-05 
  4.83742e-01  2.01426e-04  7.45725e-05 
  4.84992e-01  3.04693e-04  7.44852e-05 
  4.86243e-01  3.00343e-04  7.43986e-05 
  4.87494e-01  2.13470e-04  7.43127e-05 
  4.88744e-01  1.52422e-04  7.42273e-05 
  4.89995e-01  7.61486e-05  7.41426e-05 
  4.91246e-01  7.24075e-05  7.40586e-05 
  4.92496e-01  1.42523e-04  7.39753e-05 
  4.93747e-01  2.54750e-04  7.38926e-05 
  4.94997e-01  1.15536e-04  7.38107e-05 
  4.96248e-01  3.60637e-05  7.37295e-05 
  4.97499e-01  1.89056e-04  7.36491e-05 
  4.98749e-01  2.82510e-04  7.35694e-05 
  5.00000e-01  1.47781e-04  7.34906e-05 
