# Simulated SAXS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.51495e-01  5.51470e-03  3.51638e-04 
  3.52496e-01  5.74775e-03  3.51088e-04 
  3.53498e-01  5.37146e-03  3.50542e-04 
  3.54499e-01  5.52819e-03  3.49998e-04 
  3.55500e-01  5.58344e-03  3.49458e-04 
  3.56501e-01  5.88909e-03  3.48920e-04 
  3.57502e-01  5.59469e-03  3.48386e-04 
  3.58503e-01  6.25250e-03  3.47854e-04 
  3.59504e-01  5.47601e-03  3.47324e-04 
  3.60506e-01  6.40036e-03  3.46798e-04 
  3.61507e-01  5.49961e-03  3.46274e-04 
  3.62508e-01  5.97603e-03  3.45752e-04 
  3.63509e-01  6.15810e-03  3.45232e-04 
  3.64510e-01  6.06645e-03  3.44715e-04 
  3.65511e-01  5.78366e-03  3.44201e-04 
  3.66512e-01  5.57657e-03  3.43689e-04 
  3.67513e-01  5.33776e-03  3.43179e-04 
  3.68515e-01  5.36467e-03  3.42672e-04 
  3.69516e-01  5.31511e-03  3.42167e-04 
  3.70517e-01  5.22876e-03  3.41666e-04 
  3.71518e-01  5.38874e-03  3.41167e-04 
  3.72519e-01  5.46382e-03  3.40670e-04 
  3.73520e-01  5.32455e-03  3.40176e-04 
  3.74521e-01  5.41844e-03  3.39685e-04 
  3.75522e-01  5.02453e-03  3.39196e-04 
  3.76524e-01  4.62421e-03  3.38710e-04 
  3.77525e-01  6.19447e-03  3.38225e-04 
  3.78526e-01  5.03109e-03  3.37743e-04 
  3.79527e-01  5.11667e-03  3.37262e-04 
  3.80528e-01  5.24866e-03  3.36783e-04 
  3.81529e-01  5.79565e-03  3.36306e-04 
  3.82530e-01  4.41390e-03  3.35831e-04 
  3.83531e-01  5.40088e-03  3.35358e-04 
  3.84533e-01  5.02123e-03  3.34886e-04 
  3.85534e-01  5.43355e-03  3.34417e-04 
  3.86535e-01  4.59705e-03  3.33950e-04 
  3.87536e-01  5.24092e-03  3.33484e-04 
  3.88537e-01  5.11504e-03  3.33021e-04 
  3.89538e-01  4.96862e-03  3.32560e-04 
  3.90539e-01  4.83047e-03  3.32101e-04 
  3.91540e-01  5.41056e-03  3.31644e-04 
  3.92542e-01  4.96503e-03  3.31188e-04 
  3.93543e-01  4.61754e-03  3.30734e-04 
  3.94544e-01  4.53282e-03  3.30282e-04 
  3.95545e-01  4.32253e-03  3.29830e-04 
  3.96546e-01  5.18606e-03  3.29380e-04 
  3.97547e-01  5.21344e-03  3.28931e-04 
  3.98548e-01  5.08168e-03  3.28484e-04 
  3.99549e-01  5.12034e-03  3.28038e-04 
  4.00551e-01  4.74559e-03  3.27594e-04 
  4.01552e-01  5.11991e-03  3.27153e-04 
  4.02553e-01  4.79551e-03  3.26714e-04 
  4.03554e-01  4.60188e-03  3.26278e-04 
  4.04555e-01  4.18505e-03  3.25845e-04 
  4.05556e-01  4.56676e-03  3.25414e-04 
  4.06557e-01  4.37413e-03  3.24987e-04 
  4.07558e-01  5.40442e-03  3.24561e-04 
  4.08560e-01  5.12494e-03  3.24138e-04 
  4.09561e-01  4.95706e-03  3.23716e-04 
  4.10562e-01  4.39384e-03  3.23296e-04 
  4.11563e-01  4.78597e-03  3.22876e-04 
  4.12564e-01  4.44187e-03  3.22456e-04 
  4.13565e-01  4.19900e-03  3.22037e-04 
  4.14566e-01  4.41304e-03  3.21619e-04 
  4.15567e-01  4.46908e-03  3.21200e-04 
  4.16569e-01  4.39153e-03  3.20783e-04 
  4.17570e-01  4.36707e-03  3.20367e-04 
  4.18571e-01  4.66208e-03  3.19953e-04 
  4.19572e-01  4.66040e-03  3.19541e-04 
  4.20573e-01  4.27749e-03  3.19131e-04 
  4.21574e-01  4.20695e-03  3.18724e-04 
  4.22575e-01  4.21801e-03  3.18319e-04 
  4.23576e-01  4.44726e-03  3.17918e-04 
  4.24578e-01  4.06171e-03  3.17518e-04 
  4.25579e-01  4.60697e-03  3.17121e-04 
  4.26580e-01  4.69090e-03  3.16725e-04 
  4.27581e-01  4.30109e-03  3.16331e-04 
  4.28582e-01  4.94439e-03  3.15937e-04 
  4.29583e-01  4.47905e-03  3.15544e-04 
  4.30584e-01  4.32926e-03  3.15152e-04 
  4.31585e-01  4.65176e-03  3.14760e-04 
  4.32587e-01  3.90474e-03  3.14369e-04 
  4.33588e-01  4.60983e-03  3.13980e-04 
  4.34589e-01  3.88239e-03  3.13591e-04 
  4.35590e-01  3.97457e-03  3.13205e-04 
  4.36591e-01  3.45338e-03  3.12820e-04 
  4.37592e-01  4.13761e-03  3.12437e-04 
  4.38593e-01  4.62613e-03  3.12057e-04 
  4.39594e-01  3.73460e-03  3.11679e-04 
  4.40596e-01  4.06427e-03  3.11303e-04 
  4.41597e-01  4.41854e-03  3.10928e-04 
  4.42598e-01  4.08960e-03  3.10555e-04 
  4.43599e-01  4.17414e-03  3.10184e-04 
  4.44600e-01  4.36836e-03  3.09813e-04 
  4.45601e-01  4.64260e-03  3.09443e-04 
  4.46602e-01  4.01726e-03  3.09074e-04 
  4.47604e-01  4.40021e-03  3.08706e-04 
  4.48605e-01  3.99723e-03  3.08339e-04 
  4.49606e-01  3.97484e-03  3.07973e-04 
  4.50607e-01  3.86990e-03  3.07608e-04 
  4.51608e-01  3.85224e-03  3.07245e-04 
  4.52609e-01  4.08691e-03  3.06884e-04 
  4.53610e-01  3.48552e-03  3.06524e-04 
  4.54611e-01  3.93226e-03  3.06167e-04 
  4.55613e-01  4.15947e-03  3.05812e-04 
  4.56614e-01  3.08945e-03  3.05458e-04 
  4.57615e-01  4.08447e-03  3.05106e-04 
  4.58616e-01  4.02086e-03  3.04756e-04 
  4.59617e-01  3.85795e-03  3.04406e-04 
  4.60618e-01  3.84507e-03  3.04058e-04 
  4.61619e-01  3.75967e-03  3.03710e-04 
  4.62620e-01  3.68239e-03  3.03362e-04 
  4.63622e-01  4.10024e-03  3.03014e-04 
  4.64623e-01  3.86364e-03  3.02666e-04 
  4.65624e-01  4.00456e-03  3.02319e-04 
  4.66625e-01  4.52713e-03  3.01972e-04 
  4.67626e-01  4.13639e-03  3.01626e-04 
  4.68627e-01  3.07162e-03  3.01281e-04 
  4.69628e-01  3.14351e-03  3.00938e-04 
  4.70629e-01  3.73152e-03  3.00597e-04 
