# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  3.45346e-01  -2.06330e-04 6.11108e-04 
  3.46471e-01  4.78974e-04  6.10485e-04 
  3.47596e-01  -1.12441e-04 6.09851e-04 
  3.48722e-01  -8.35915e-04 6.09199e-04 
  3.49847e-01  2.49380e-04  6.08521e-04 
  3.50972e-01  -9.88729e-04 6.07812e-04 
  3.52098e-01  5.16777e-04  6.07067e-04 
  3.53223e-01  -4.01181e-05 6.06282e-04 
  3.54348e-01  2.78310e-05  6.05452e-04 
  3.55474e-01  1.09136e-03  6.04575e-04 
  3.56599e-01  5.49019e-04  6.03650e-04 
  3.57724e-01  6.10194e-04  6.02675e-04 
  3.58850e-01  -7.66322e-04 6.01652e-04 
  3.59975e-01  1.90454e-05  6.00580e-04 
  3.61100e-01  -6.56321e-04 5.99462e-04 
  3.62226e-01  1.25191e-03  5.98299e-04 
  3.63351e-01  -4.11507e-04 5.97096e-04 
  3.64476e-01  9.72860e-05  5.95855e-04 
  3.65602e-01  6.07981e-04  5.94582e-04 
  3.66727e-01  -2.08590e-04 5.93281e-04 
  3.67852e-01  4.50190e-04  5.91958e-04 
  3.68977e-01  -6.05900e-04 5.90617e-04 
  3.70103e-01  8.16939e-04  5.89265e-04 
  3.71228e-01  8.32176e-04  5.87908e-04 
  3.72353e-01  3.45263e-04  5.86552e-04 
  3.73479e-01  -7.74616e-04 5.85202e-04 
  3.74604e-01  -4.36577e-05 5.83865e-04 
  3.75729e-01  8.08347e-04  5.82546e-04 
  3.76855e-01  1.03055e-03  5.81251e-04 
  3.77980e-01  -7.83385e-04 5.79985e-04 
  3.79105e-01  3.99972e-04  5.78751e-04 
  3.80231e-01  -9.45105e-05 5.77555e-04 
  3.81356e-01  7.46678e-06  5.76400e-04 
  3.82481e-01  -8.65736e-04 5.75288e-04 
  3.83607e-01  2.77617e-04  5.74223e-04 
  3.84732e-01  -1.20921e-03 5.73206e-04 
  3.85857e-01  2.59883e-04  5.72239e-04 
  3.86982e-01  -3.31388e-05 5.71321e-04 
  3.88108e-01  -1.04776e-04 5.70452e-04 
  3.89233e-01  6.55340e-04  5.69633e-04 
  3.90358e-01  2.88301e-04  5.68861e-04 
  3.91484e-01  2.07187e-04  5.68134e-04 
  3.92609e-01  -4.14052e-04 5.67451e-04 
  3.93734e-01  -2.71750e-05 5.66808e-04 
  3.94860e-01  -2.34910e-04 5.66201e-04 
  3.95985e-01  -6.51396e-04 5.65628e-04 
  3.97110e-01  3.18483e-04  5.65084e-04 
  3.98236e-01  5.89910e-04  5.64564e-04 
  3.99361e-01  7.71713e-04  5.64065e-04 
  4.00486e-01  2.65932e-04  5.63582e-04 
  4.01612e-01  6.33158e-04  5.63109e-04 
  4.02737e-01  9.04044e-04  5.62643e-04 
  4.03862e-01  -8.38561e-04 5.62179e-04 
  4.04987e-01  -3.55115e-04 5.61713e-04 
  4.06113e-01  1.01615e-03  5.61240e-04 
  4.07238e-01  6.41948e-05  5.60756e-04 
  4.08363e-01  -1.55139e-04 5.60258e-04 
  4.09489e-01  -1.80542e-04 5.59743e-04 
  4.10614e-01  6.12408e-06  5.59207e-04 
  4.11739e-01  -2.55462e-04 5.58648e-04 
  4.12865e-01  6.01375e-04  5.58064e-04 
  4.13990e-01  1.38260e-04  5.57453e-04 
  4.15115e-01  -2.22554e-04 5.56813e-04 
  4.16241e-01  9.34108e-04  5.56145e-04 
  4.17366e-01  2.40728e-04  5.55447e-04 
  4.18491e-01  2.19127e-04  5.54721e-04 
  4.19617e-01  5.38051e-04  5.53965e-04 
  4.20742e-01  -6.26266e-04 5.53182e-04 
  4.21867e-01  3.31123e-04  5.52372e-04 
  4.22992e-01  -6.32522e-04 5.51538e-04 
  4.24118e-01  -6.65824e-04 5.50681e-04 
  4.25243e-01  -1.53262e-04 5.49804e-04 
  4.26368e-01  1.05175e-03  5.48909e-04 
  4.27494e-01  2.43620e-05  5.47999e-04 
  4.28619e-01  1.98029e-04  5.47078e-04 
  4.29744e-01  -4.15277e-05 5.46148e-04 
  4.30870e-01  -3.73015e-04 5.45213e-04 
  4.31995e-01  -1.01102e-03 5.44275e-04 
