Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
  6.237220e+00   4.854311e+01   9.200633e+00
  6.239980e+00   5.478092e+01   9.217224e+00
  6.242750e+00   2.656801e+01   9.232467e+00
  6.245510e+00   4.406483e+01   9.240334e+00
  6.248280e+00   3.097122e+01   9.201853e+00
  6.251040e+00   2.651300e+01   9.168176e+00
  6.253800e+00   2.377693e+01   9.193037e+00
  6.256570e+00   3.640596e+01   9.237153e+00
  6.259330e+00   5.715221e+01   9.215925e+00
  6.262100e+00   3.534348e+01   9.173304e+00
  6.264860e+00   5.636820e+01   9.203201e+00
  6.267630e+00   3.391796e+01   9.174050e+00
  6.270390e+00   3.382372e+01   9.200496e+00
  6.273150e+00   2.336820e+01   9.153119e+00
  6.275920e+00   4.430229e+01   9.220890e+00
  6.278680e+00   3.241844e+01   9.199703e+00
  6.281450e+00   3.534547e+01   9.211506e+00
  6.284210e+00   5.356027e+01   9.174073e+00
  6.286980e+00   2.947437e+01   9.144099e+00
  6.289740e+00   3.925521e+01   9.209415e+00
  6.292500e+00   4.891807e+01   9.191342e+00
  6.295270e+00   3.318363e+01   9.169261e+00
  6.298030e+00   4.668695e+01   9.169499e+00
  6.300800e+00   2.919840e+01   9.160865e+00
  6.303560e+00   3.490067e+01   9.203067e+00
  6.306320e+00   4.055743e+01   9.173921e+00
  6.309090e+00   3.963691e+01   9.168098e+00
  6.311850e+00   2.340053e+01   9.186616e+00
  6.314620e+00   3.592692e+01   9.176489e+00
  6.317380e+00   4.113751e+01   9.163575e+00
  6.320150e+00   5.043502e+01   9.160206e+00
  6.322910e+00   4.247056e+01   9.178392e+00
  6.325670e+00   3.874754e+01   9.187825e+00
  6.328440e+00   4.037421e+01   9.196135e+00
  6.331200e+00   3.307918e+01   9.148508e+00
  6.333970e+00   2.926928e+01   9.145255e+00
  6.336730e+00   4.181539e+01   9.171276e+00
  6.339500e+00   2.145681e+01   9.193818e+00
  6.342260e+00   3.453888e+01   9.137640e+00
  6.345020e+00   2.101722e+01   9.127449e+00
  6.347790e+00   4.265869e+01   9.140760e+00
  6.350550e+00   4.869497e+01   9.130243e+00
  6.353320e+00   5.614584e+01   9.115037e+00
  6.356080e+00   2.812718e+01   9.071520e+00
  6.358850e+00   3.827630e+01   9.127991e+00
  6.361610e+00   5.105377e+01   9.124411e+00
  6.364370e+00   2.751374e+01   9.093074e+00
  6.367140e+00   4.619596e+01   9.091881e+00
  6.369900e+00   4.623664e+01   9.075455e+00
  6.372670e+00   5.841355e+01   9.107387e+00
  6.375430e+00   4.004681e+01   9.083707e+00
  6.378190e+00   3.285888e+01   9.065406e+00
  6.380960e+00   3.071504e+01   9.083212e+00
  6.383720e+00   4.246720e+01   9.064041e+00
  6.386490e+00   3.548660e+01   9.065695e+00
  6.389250e+00   2.874688e+01   9.072392e+00
  6.392020e+00   3.235368e+01   9.022693e+00
  6.394780e+00   2.848277e+01   9.077722e+00
  6.397540e+00   2.334490e+01   9.086250e+00
  6.400310e+00   4.314592e+01   9.045962e+00
  6.403070e+00   4.579466e+01   9.047321e+00
  6.405840e+00   5.599365e+01   9.081082e+00
  6.408600e+00   3.727104e+01   9.098848e+00
  6.411370e+00   2.989985e+01   9.092814e+00
  6.414130e+00   2.832246e+01   9.044115e+00
  6.416890e+00   3.818015e+01   9.115293e+00
  6.419660e+00   3.427764e+01   9.082664e+00
  6.422420e+00   2.215729e+01   9.104361e+00
  6.425190e+00   4.044167e+01   9.055240e+00
  6.427950e+00   4.119029e+01   9.067659e+00
  6.430720e+00   4.718473e+01   9.120399e+00
  6.433480e+00   4.822598e+01   9.096331e+00
  6.436240e+00   1.914226e+01   9.064016e+00
  6.439010e+00   4.053447e+01   9.089835e+00
  6.441770e+00   3.978922e+01   9.095947e+00
  6.444540e+00   3.032918e+01   9.125474e+00
  6.447300e+00   4.000437e+01   9.076421e+00
  6.450060e+00   3.854190e+01   9.068167e+00
  6.452830e+00   2.487904e+01   9.096465e+00
  6.455590e+00   3.817112e+01   9.101608e+00
  6.458360e+00   2.328362e+01   9.096272e+00
  6.461120e+00   4.797578e+01   9.044723e+00
  6.463890e+00   4.170197e+01   9.106120e+00
  6.466650e+00   2.953396e+01   9.127267e+00
  6.469410e+00   3.745732e+01   9.087737e+00
  6.472180e+00   5.600073e+01   9.077537e+00
  6.474940e+00   2.970878e+01   9.094098e+00
  6.477710e+00   3.856323e+01   9.123746e+00
  6.480470e+00   2.757903e+01   9.118159e+00
  6.483240e+00   3.662691e+01   9.094237e+00
  6.486000e+00   2.328179e+01   9.077068e+00
  6.488760e+00   5.733161e+01   9.099966e+00
  6.491530e+00   2.913070e+01   9.095106e+00
  6.494290e+00   3.402877e+01   9.095269e+00
  6.497060e+00   5.360113e+01   9.080280e+00
  6.499820e+00   2.753378e+01   9.085073e+00
  6.502590e+00   4.362549e+01   9.093800e+00
  6.505350e+00   4.833626e+01   9.085966e+00
  6.508110e+00   2.342803e+01   9.055352e+00
  6.510880e+00   4.792652e+01   9.090341e+00
  6.513640e+00   3.686318e+01   9.088982e+00
  6.516410e+00   4.704568e+01   9.105385e+00
  6.519170e+00   4.201967e+01   9.051344e+00
  6.521940e+00   3.357709e+01   9.082506e+00
  6.524700e+00   2.818713e+01   9.088857e+00
  6.527460e+00   3.520201e+01   9.110765e+00
  6.530230e+00   3.254202e+01   9.072111e+00
  6.532990e+00   4.143347e+01   9.088106e+00
  6.535760e+00   2.333271e+01   9.073010e+00
  6.538520e+00   6.129856e+01   9.107757e+00
  6.541280e+00   3.602864e+01   9.079922e+00
  6.544050e+00   3.283101e+01   9.059092e+00
  6.546810e+00   3.149029e+01   9.118479e+00
  6.549580e+00   2.394516e+01   9.134270e+00
  6.552340e+00   3.389002e+01   9.092537e+00
  6.555110e+00   2.750836e+01   9.093753e+00
  6.557870e+00   4.122603e+01   9.125434e+00
  6.560630e+00   5.517397e+01   9.143352e+00
  6.563400e+00   3.742539e+01   9.130190e+00
  6.566160e+00   3.898831e+01   9.110132e+00
  6.568930e+00   4.156587e+01   9.116412e+00
  6.571690e+00   2.959596e+01   9.145087e+00
  6.574460e+00   2.792316e+01   9.134952e+00
  6.577220e+00   4.103128e+01   9.112663e+00
  6.579980e+00   4.675656e+01   9.126665e+00
  6.582750e+00   3.786783e+01   9.138272e+00
  6.585510e+00   3.960569e+01   9.168645e+00
  6.588280e+00   5.927736e+01   9.130521e+00
  6.591040e+00   3.236194e+01   9.093998e+00
  6.593810e+00   4.471090e+01   9.130406e+00
  6.596570e+00   4.237861e+01   9.156906e+00
  6.599330e+00   6.034338e+01   9.105211e+00
  6.602100e+00   3.983487e+01   9.100115e+00
  6.604860e+00   6.071681e+01   9.115494e+00
  6.607630e+00   2.694980e+01   9.102789e+00
  6.610390e+00   2.593377e+01   9.108481e+00
  6.613150e+00   3.625909e+01   9.095075e+00
  6.615920e+00   2.861185e+01   9.110724e+00
  6.618680e+00   3.198715e+01   9.107217e+00
  6.621450e+00   3.301575e+01   9.097484e+00
  6.624210e+00   3.039468e+01   9.063410e+00
  6.626980e+00   5.304846e+01   9.065833e+00
  6.629740e+00   2.632137e+01   9.095030e+00
  6.632500e+00   3.994385e+01   9.103920e+00
  6.635270e+00   5.096253e+01   9.075221e+00
  6.638030e+00   2.760539e+01   9.060297e+00
  6.640800e+00   5.409476e+01   9.098049e+00
  6.643560e+00   2.454421e+01   9.082081e+00
  6.646330e+00   2.675215e+01   9.082182e+00
  6.649090e+00   4.630968e+01   9.053968e+00
  6.651850e+00   3.734243e+01   9.105118e+00
  6.654620e+00   3.278995e+01   9.100240e+00
  6.657380e+00   3.961389e+01   9.083584e+00
  6.660150e+00   3.548212e+01   9.064547e+00
  6.662910e+00   3.834557e+01   9.083670e+00
  6.665680e+00   3.184996e+01   9.330910e+00
  6.668440e+00   3.514612e+01   9.461252e+00
  6.671200e+00   5.048433e+01   9.535866e+00
  6.673970e+00   3.946882e+01   9.645467e+00
  6.676730e+00   4.686282e+01   9.698780e+00
  6.679500e+00   4.370253e+01   9.810073e+00
  6.682260e+00   4.562946e+01   9.809282e+00
  6.685020e+00   4.935796e+01   9.897461e+00
  6.687790e+00   3.202891e+01   9.993253e+00
  6.690550e+00   1.890358e+01   1.003439e+01
  6.693320e+00   2.540144e+01   1.006323e+01
  6.696080e+00   2.073147e+01   1.010668e+01
  6.698850e+00   3.016568e+01   1.023415e+01
  6.701610e+00   3.317084e+01   1.029752e+01
  6.704370e+00   3.977501e+01   1.032683e+01
  6.707140e+00   4.973959e+01   1.035524e+01
  6.709900e+00   3.977192e+01   1.041320e+01
  6.712670e+00   5.975468e+01   1.049155e+01
  6.715430e+00   4.429037e+01   1.054816e+01
  6.718200e+00   4.168761e+01   1.057074e+01
  6.720960e+00   3.101606e+01   1.065954e+01
  6.723720e+00   4.422353e+01   1.072798e+01
  6.726490e+00   5.363605e+01   1.075371e+01
  6.729250e+00   2.713711e+01   1.073617e+01
  6.732020e+00   3.421757e+01   1.077692e+01
  6.734780e+00   3.264656e+01   1.090385e+01
  6.737550e+00   3.202672e+01   1.091693e+01
  6.740310e+00   3.940695e+01   1.095971e+01
  6.743070e+00   5.315612e+01   1.096604e+01
  6.745840e+00   4.130306e+01   1.107733e+01
  6.748600e+00   2.120551e+01   1.117475e+01
  6.751370e+00   2.856824e+01   1.114276e+01
  6.754130e+00   2.203955e+01   1.121058e+01
  6.756890e+00   5.061960e+01   1.126617e+01
  6.759660e+00   2.773337e+01   1.133047e+01
  6.762420e+00   3.750123e+01   1.133852e+01
  6.765190e+00   5.651845e+01   1.135874e+01
  6.767950e+00   3.047720e+01   1.148966e+01
  6.770720e+00   2.231761e+01   1.154860e+01
  6.773480e+00   3.845866e+01   1.156897e+01
  6.776240e+00   4.423559e+01   1.161280e+01
  6.779010e+00   3.957562e+01   1.163329e+01
  6.781770e+00   2.908020e+01   1.174569e+01
  6.784540e+00   4.048143e+01   1.177912e+01
  6.787300e+00   3.365132e+01   1.179018e+01
  6.790070e+00   4.104003e+01   1.184631e+01
  6.792830e+00   4.899635e+01   1.186558e+01
  6.795590e+00   4.977920e+01   1.190326e+01
  6.798360e+00   2.401292e+01   1.190986e+01
  6.801120e+00   5.231286e+01   1.197523e+01
  6.803890e+00   4.695094e+01   1.202237e+01
  6.806650e+00   4.467681e+01   1.209477e+01
  6.809420e+00   4.477020e+01   1.200701e+01
  6.812180e+00   3.797134e+01   1.209689e+01
  6.814940e+00   4.350831e+01   1.214997e+01
  6.817710e+00   3.489172e+01   1.220403e+01
  6.820470e+00   2.919291e+01   1.222443e+01
  6.823240e+00   4.392522e+01   1.232913e+01
  6.826000e+00   5.752621e+01   1.226363e+01
  6.828760e+00   2.633619e+01   1.231721e+01
  6.831530e+00   4.728826e+01   1.244714e+01
  6.834290e+00   2.525616e+01   1.250661e+01
  6.837060e+00   6.047416e+01   1.255500e+01
  6.839820e+00   2.772586e+01   1.259319e+01
  6.842590e+00   3.504314e+01   1.264453e+01
  6.845350e+00   1.754623e+01   1.265957e+01
  6.848110e+00   5.426913e+01   1.273838e+01
  6.850880e+00   4.478427e+01   1.279818e+01
  6.853640e+00   4.562114e+01   1.291540e+01
  6.856410e+00   1.832799e+01   1.288677e+01
  6.859170e+00   4.788864e+01   1.295123e+01
  6.861940e+00   2.265582e+01   1.302127e+01
  6.864700e+00   3.767108e+01   1.308117e+01
  6.867460e+00   5.228867e+01   1.313732e+01
  6.870230e+00   6.030827e+01   1.321918e+01
  6.872990e+00   2.658196e+01   1.328523e+01
  6.875760e+00   3.513284e+01   1.328661e+01
  6.878520e+00   4.146384e+01   1.336412e+01
  6.881290e+00   2.658949e+01   1.335293e+01
  6.884050e+00   4.806508e+01   1.348662e+01
  6.886810e+00   4.468622e+01   1.362984e+01
  6.889580e+00   3.798643e+01   1.362842e+01
  6.892340e+00   4.761372e+01   1.362517e+01
  6.895110e+00   2.106662e+01   1.368173e+01
  6.897870e+00   4.604796e+01   1.375813e+01
  6.900630e+00   4.685314e+01   1.388753e+01
  6.903400e+00   2.474804e+01   1.388043e+01
  6.906160e+00   4.966504e+01   1.395567e+01
  6.908930e+00   4.530480e+01   1.401412e+01
  6.911690e+00   2.988840e+01   1.404199e+01
  6.914460e+00   4.933190e+01   1.398674e+01
  6.917220e+00   4.105884e+01   1.414360e+01
  6.919980e+00   9.127763e+00   1.421182e+01
  6.922750e+00   6.391168e+01   1.433713e+01
  6.925510e+00   2.413868e+01   1.444763e+01
  6.928280e+00   1.452792e+01   1.429526e+01
  6.931040e+00   4.860926e+01   1.449380e+01
  6.933810e+00   3.084698e+01   1.458027e+01
  6.936570e+00   5.349534e+01   1.472135e+01
  6.939330e+00   5.316199e+01   1.467723e+01
  6.942100e+00   1.624365e+01   1.485556e+01
  6.944860e+00   5.126035e+01   1.484835e+01
  6.947630e+00   2.893832e+01   1.498765e+01
  6.950390e+00   2.429114e+01   1.494165e+01
  6.953160e+00   4.113930e+01   1.512224e+01
  6.955920e+00   2.552912e+01   1.522324e+01
  6.958680e+00   6.156496e+01   1.534337e+01
  6.961450e+00   5.887184e+01   1.532720e+01
  6.964210e+00   5.991640e+01   1.539269e+01
  6.966980e+00   2.961156e+01   1.553635e+01
  6.969740e+00   5.554093e+01   1.574786e+01
  6.972500e+00   2.821339e+01   1.581886e+01
  6.975270e+00   2.736293e+01   1.583591e+01
  6.978030e+00   2.182511e+01   1.608920e+01
  6.980800e+00   4.240994e+01   1.606693e+01
  6.983560e+00   5.598052e+01   1.624845e+01
  6.986330e+00   4.121758e+01   1.627994e+01
  6.989090e+00   4.612254e+01   1.651188e+01
  6.991850e+00   2.694017e+01   1.669078e+01
  6.994620e+00   5.822997e+01   1.686787e+01
  6.997380e+00   4.841658e+01   1.676986e+01
  7.000150e+00   4.348996e+01   1.689202e+01
  7.002910e+00   4.459316e+01   1.716227e+01
  7.005680e+00   5.787924e+01   1.740622e+01
  7.008440e+00   5.962418e+01   1.744119e+01
  7.011200e+00   5.405988e+01   1.764526e+01
  7.013970e+00   3.347908e+01   1.772347e+01
  7.016730e+00   3.583208e+01   1.782620e+01
  7.019500e+00   5.723818e+01   1.809104e+01
  7.022260e+00   3.670388e+01   1.805064e+01
  7.025030e+00   4.290111e+01   1.825121e+01
  7.027790e+00   5.971339e+01   1.843484e+01
  7.030550e+00   3.662722e+01   1.850480e+01
  7.033320e+00   5.307313e+01   1.839196e+01
  7.036080e+00   5.940663e+01   1.863595e+01
  7.038850e+00   3.129456e+01   1.873529e+01
  7.041610e+00   5.058906e+01   1.893914e+01
  7.044370e+00   6.088960e+01   1.868871e+01
  7.047140e+00   8.203709e+01   1.898609e+01
  7.049900e+00   4.692033e+01   1.908953e+01
  7.052670e+00   3.899300e+01   1.929967e+01
  7.055430e+00   3.796102e+01   1.918087e+01
  7.058200e+00   3.585076e+01   1.946791e+01
  7.060960e+00   4.486311e+01   1.971359e+01
  7.063720e+00   7.477047e+01   2.002254e+01
  7.066490e+00   3.715106e+01   2.004764e+01
  7.069250e+00   8.028885e+01   2.039549e+01
  7.072020e+00   7.258815e+01   2.047629e+01
  7.074780e+00   4.215010e+01   2.086924e+01
  7.077550e+00   4.440632e+01   2.106493e+01
  7.080310e+00   9.123008e+00   2.105466e+01
  7.083070e+00   3.464894e+01   2.146667e+01
  7.085840e+00   3.663672e+01   2.185177e+01
  7.088600e+00   4.891332e+01   2.209620e+01
  7.091370e+00   5.532367e+01   2.202773e+01
  7.094130e+00   6.541453e+01   2.243224e+01
  7.096900e+00   5.410813e+01   2.287260e+01
  7.099660e+00   4.512641e+01   2.332567e+01
  7.102420e+00   7.022746e+01   2.316302e+01
  7.105190e+00   2.023893e+01   2.370987e+01
  7.107950e+00   3.101514e+01   2.404008e+01
  7.110720e+00   5.329965e+01   2.453709e+01
  7.113480e+00   4.693313e+01   2.457988e+01
  7.116240e+00   6.065295e+01   2.503332e+01
  7.119010e+00   4.810181e+01   2.549108e+01
  7.121770e+00   6.976878e+01   2.580260e+01
  7.124540e+00   6.064145e+01   2.608271e+01
  7.127300e+00   6.490100e+01   2.547110e+01
  7.130070e+00   6.619546e+01   2.627088e+01
  7.132830e+00   1.328967e+01   2.667966e+01
  7.135590e+00   1.957492e+01   2.681820e+01
  7.138360e+00   4.956125e+01   2.648092e+01
  7.141120e+00   4.310748e+01   2.729135e+01
  7.143890e+00   8.926206e+01   2.745524e+01
  7.146650e+00   5.756862e+01   2.797250e+01
  7.149420e+00   9.709200e+00   2.734067e+01
  7.152180e+00   4.523156e+01   2.812817e+01
  7.154940e+00   4.350920e+01   2.873568e+01
  7.157710e+00   1.028931e+01   2.890290e+01
  7.160470e+00   3.730998e+01   2.881553e+01
  7.163240e+00   7.339638e+01   2.902900e+01
  7.166000e+00   5.465679e+01   2.979048e+01
  7.168770e+00   6.013329e+01   3.024840e+01
  7.171530e+00   3.464386e+01   3.010356e+01
  7.174290e+00   3.062374e+01   3.028938e+01
  7.177060e+00   3.388448e+01   3.091805e+01
  7.179820e+00   3.903688e+01   3.155476e+01
  7.182590e+00   5.297693e+01   3.178409e+01
  7.185350e+00   9.634256e+00   3.163059e+01
  7.188120e+00   3.102010e+01   3.234297e+01
  7.190880e+00  -1.814862e+01   3.261851e+01
  7.193640e+00   9.885992e+01   3.347466e+01
  7.196410e+00   8.709850e+01   3.368311e+01
  7.199170e+00   7.325418e+01   3.377886e+01
  7.201940e+00   6.239342e+01   3.458187e+01
  7.204700e+00   3.305468e+01   3.490859e+01
  7.207460e+00   3.969793e+01   3.553560e+01
  7.210230e+00  -1.898088e+00   3.615727e+01
  7.212990e+00   6.055248e+01   3.621742e+01
range-from: 24
range-to: 2600
data-frames-directory: /Users/cysu_desu/Desktop/SASBDB_Melissa_SAXS_April_2019/SEC_SAXS/Apoferitin/frames
